# Date	dTime (d)	Depth GWT (cm)	Precipitation (mm)	NetRadiation (W/m2)	Air Temperature (Celsius - 175 cm)	Relative Humidity (-)	Wind Speed (m/s)
04/02/2015 18:00	114.875	-73.444	0	-55.4	1.32	100	1.39
04/02/2015 19:00	114.9166667	-73.733	0	-41	1.08	100	1.46
04/02/2015 20:00	114.9583333	-73.674	0	-19.9	0.75	100	1.52
04/02/2015 21:00	115	-74.307	0	-46.7	1.1	100	1.2
04/02/2015 22:00	115.0416667	-75.289	0	-31.1	1.28	99.98	1.86
04/02/2015 23:00	115.0833333	-74.924	0	-59.2	0.24	100	1.34
05/02/2015 00:00	115.125	-74.989	0	-61.6	-0.42	100	0.86
05/02/2015 01:00	115.1666667	-74.872	0	-55.7	-0.89	100	1.44
05/02/2015 02:00	115.2083333	-75.391	0	-58.7	-1.57	100	0.34
05/02/2015 03:00	115.25	-75.188	0	-53.8	-1.65	100	1.13
05/02/2015 04:00	115.2916667	-75.409	0	-53.4	-2.51	100	0.92
05/02/2015 05:00	115.3333333	-76.266	0	-58.4	-2.59	100	0.1
05/02/2015 06:00	115.375	-76.505	0	-24.5	-2.81	100	0.04
05/02/2015 07:00	115.4166667	-77.236	0.03	-6.3	-1.76	100	0.53
05/02/2015 08:00	115.4583333	-78.547	0	-6.9	-0.8	100	0.5
05/02/2015 09:00	115.5	-79.584	0.1	19.1	-0.59	100	0.25
05/02/2015 10:00	115.5416667	-80.809	0.03	28.5	0.19	100	2
05/02/2015 11:00	115.5833333	-80.487	0	138.2	2.48	91.01	1.29
05/02/2015 12:00	115.625	-80.079	0	128.4	2.26	91.38	3.83
05/02/2015 13:00	115.6666667	-80.057	0	50.9	2.61	83.22	3.31
05/02/2015 14:00	115.7083333	-79.689	0	76.9	2.95	77.12	3.62
05/02/2015 15:00	115.75	-78.977	0	10.3	1.97	78.53	2.82
05/02/2015 16:00	115.7916667	-78.928	0	-3.3	1.59	78.09	3.26
05/02/2015 17:00	115.8333333	-78.501	0	-29.7	1.12	76.11	3.12
05/02/2015 18:00	115.875	-78.857	0	-52.2	0.94	77.58	3.64
05/02/2015 19:00	115.9166667	-78.857	0	-65.5	0.29	84.9	2.49
05/02/2015 20:00	115.9583333	-79.44	0	-53.6	0.39	86.72	3.05
05/02/2015 21:00	116	-79.143	0	-63.9	-0.15	87.93	3.22
05/02/2015 22:00	116.0416667	-79.133	0	-45.8	0.36	84.82	3.78
05/02/2015 23:00	116.0833333	-79.741	0	-64	0.63	81.93	3.86
06/02/2015 00:00	116.125	-79.953	0	-16.3	0.91	79.2	4.16
06/02/2015 01:00	116.1666667	-80.03	0	-48	0.51	80.17	4.34
06/02/2015 02:00	116.2083333	-79.726	0	-56.8	-0.21	86.31	3.43
06/02/2015 03:00	116.25	-79.797	0	-65.3	-0.59	85.56	3.61
06/02/2015 04:00	116.2916667	-80.018	0	-64	-0.84	86.01	3.58
06/02/2015 05:00	116.3333333	-79.941	0	-65.2	-0.95	86.93	4.48
06/02/2015 06:00	116.375	-80.687	0	-65.6	-1.03	89.17	4.55
06/02/2015 07:00	116.4166667	-80.699	0	-26.7	-0.77	89.45	3.39
06/02/2015 08:00	116.4583333	-81.095	0	-1.1	-0.52	86.6	5.08
06/02/2015 09:00	116.5	-82.286	0	26.3	-0.33	84.06	4.13
06/02/2015 10:00	116.5416667	-83.115	0	70.7	0.14	81.65	4.24
06/02/2015 11:00	116.5833333	-83.453	0	44.1	0.49	78.9	4.74
06/02/2015 12:00	116.625	-83.625	0	150.3	1.82	73.54	4.29
06/02/2015 13:00	116.6666667	-83.693	0	151.5	3	69.15	5.29
06/02/2015 14:00	116.7083333	-84.245	0	109.8	3.91	66.19	4.19
06/02/2015 15:00	116.75	-84.036	0	37.6	4.25	64.78	3.12
06/02/2015 16:00	116.7916667	-83.812	0	-25.6	3.53	65.89	3.85
06/02/2015 17:00	116.8333333	-83.29	0	-65.4	2.14	73.75	3.32
06/02/2015 18:00	116.875	-83.257	0	-64.6	1.65	77.36	2.97
06/02/2015 19:00	116.9166667	-83.533	0	-65	1.36	77.3	3.58
06/02/2015 20:00	116.9583333	-83.474	0	-63.4	0.97	79.46	3.84
06/02/2015 21:00	117	-83.554	0	-62	0.63	80.89	3.64
06/02/2015 22:00	117.0416667	-84.003	0	-61.5	0.11	83.4	2.69
06/02/2015 23:00	117.0833333	-83.849	0	-61.8	-0.19	84.83	2.83
07/02/2015 00:00	117.125	-83.868	0	-59.7	-0.52	86.44	2.28
07/02/2015 01:00	117.1666667	-84.583	0	-59.6	-1.02	88.75	1.88
07/02/2015 02:00	117.2083333	-84.607	0	-58.6	-1.32	90.19	1.79
07/02/2015 03:00	117.25	-84.782	0	-58.8	-1.28	89.77	1.86
07/02/2015 04:00	117.2916667	-85.363	0	-57.9	-1.34	89.5	2.47
07/02/2015 05:00	117.3333333	-85.384	0	-57.5	-1.51	89.53	2.03
07/02/2015 06:00	117.375	-85.596	0	-56.8	-1.6	89.26	1.88
07/02/2015 07:00	117.4166667	-85.94	0	-51.7	-2.03	90.39	1.02
07/02/2015 08:00	117.4583333	-86.225	0	-27.2	-1.32	89.94	1.12
07/02/2015 09:00	117.5	-87.662	0	-2.6	0.57	79.75	2.14
07/02/2015 10:00	117.5416667	-88.706	0	125	3.33	63.58	3.26
07/02/2015 11:00	117.5833333	-88.82	0	176.6	5.78	52.31	2.43
07/02/2015 12:00	117.625	-88.218	0	177.3	6.49	57.73	3.3
07/02/2015 13:00	117.6666667	-88.197	0	167	6.96	68.89	3.46
07/02/2015 14:00	117.7083333	-87.972	0	67.7	6.47	76.95	3.21
07/02/2015 15:00	117.75	-87.592	0	27.2	5.95	81.49	3.02
07/02/2015 16:00	117.7916667	-86.972	0	5.4	4.98	87.91	2.81
07/02/2015 17:00	117.8333333	-86.766	0	-2.9	4.65	95.81	2.28
07/02/2015 18:00	117.875	-86.364	0	-4.3	4.68	99.8	2.28
07/02/2015 19:00	117.9166667	-86.308	0	-8.9	4.75	100	2.27
07/02/2015 20:00	117.9583333	-86.523	0.06	-5.5	4.74	99.96	2.35
07/02/2015 21:00	118	-86.272	0	-4.4	4.76	100	1.87
07/02/2015 22:00	118.0416667	-86.296	0	-2.5	4.94	100	1.55
07/02/2015 23:00	118.0833333	-85.922	0	-12.2	5.42	100	2.65
08/02/2015 00:00	118.125	-86.483	0	-12.1	5.92	97.04	3.69
08/02/2015 01:00	118.1666667	-86.281	0	-32.9	5.84	96.62	3.09
08/02/2015 02:00	118.2083333	-85.817	0	-40.7	5.23	97.78	2.99
08/02/2015 03:00	118.25	-86.489	0	-37.7	5.85	95.64	4.65
08/02/2015 04:00	118.2916667	-86.376	0	-20.4	5.9	95.54	3.86
08/02/2015 05:00	118.3333333	-86.978	0	-19.9	5.91	84.06	4.33
08/02/2015 06:00	118.375	-86.222	0	-50.1	4.52	94.19	2.91
08/02/2015 07:00	118.4166667	-86.201	0	-50.9	4.77	91.52	3.88
08/02/2015 08:00	118.4583333	-86.606	0	-18.3	5.23	81.9	4.2
08/02/2015 09:00	118.5	-87.036	0	2.1	5.47	86.85	4.51
08/02/2015 10:00	118.5416667	-87.499	0.05	20.8	6.18	81.89	4.25
08/02/2015 11:00	118.5833333	-87.966	0	70	6.7	73.16	4.84
08/02/2015 12:00	118.625	-87.438	0	207.5	8.34	61.9	4.26
08/02/2015 13:00	118.6666667	-87.969	0	146.3	8.05	62.35	4.81
08/02/2015 14:00	118.7083333	-87.604	0	64.3	7.89	66.36	2.83
08/02/2015 15:00	118.75	-87.813	0	50.3	7.97	65.22	3.83
08/02/2015 16:00	118.7916667	-87.226	0	-15	7.39	71.37	4.43
08/02/2015 17:00	118.8333333	-86.787	0	-52.5	5.48	82.1	2.71
08/02/2015 18:00	118.875	-86.839	0	-53.4	4.58	88.86	2.45
08/02/2015 19:00	118.9166667	-86.889	0	-51.2	3.83	92.6	2.13
08/02/2015 20:00	118.9583333	-87.107	0	-26.6	2.61	97.4	0.82
08/02/2015 21:00	119	-87.134	0	-44.9	1.17	100	0.83
08/02/2015 22:00	119.0416667	-87.042	0	-10.5	0.45	100	0.39
08/02/2015 23:00	119.0833333	-87.137	0	-45.2	0.37	100	0.54
09/02/2015 00:00	119.125	-87.291	0	-43.9	-0.1	100	0.27
09/02/2015 01:00	119.1666667	-87.803	0	-18	0.04	100	0.57
09/02/2015 02:00	119.2083333	-87.512	0	-20.5	0.72	100	0.68
09/02/2015 03:00	119.25	-88.153	0	-45.3	0.06	100	0.88
09/02/2015 04:00	119.2916667	-88.556	0	-27.7	0.48	100	0.54
09/02/2015 05:00	119.3333333	-89.078	0	3.3	1.68	100	1.43
09/02/2015 06:00	119.375	-89.845	0	4.6	2.54	100	1.16
09/02/2015 07:00	119.4166667	-90.115	0	2.8	3.24	100	1.01
09/02/2015 08:00	119.4583333	-90.149	0	11	3.33	100	1.04
09/02/2015 09:00	119.5	-90.343	0	48.3	4.16	99.7	1.45
09/02/2015 10:00	119.5416667	-90.066	0	79.9	5.5	93.67	2.46
09/02/2015 11:00	119.5833333	-90.088	0	46.4	6.36	91.05	1.1
09/02/2015 12:00	119.625	-89.888	0	31.8	6.53	92.11	2.73
09/02/2015 13:00	119.6666667	-89.646	0	25.6	6.53	93.18	2.41
09/02/2015 14:00	119.7083333	-89.643	0	27.4	6.4	93.66	2.48
09/02/2015 15:00	119.75	-89.247	0	28.1	6.22	93.61	2.38
09/02/2015 16:00	119.7916667	-89.4	0	6.2	5.42	96.48	3.88
09/02/2015 17:00	119.8333333	-89.584	0	-1.5	5.06	98.28	1.9
09/02/2015 18:00	119.875	-89.566	0	-2.4	5.04	98.23	1.55
09/02/2015 19:00	119.9166667	-89.621	0.03	-3.4	5.06	98.82	1.59
09/02/2015 20:00	119.9583333	-89.799	0	-4.6	4.97	100	1.48
09/02/2015 21:00	120	-89.913	0	-4.6	4.99	100	1.34
09/02/2015 22:00	120.0416667	-90.217	0	-3.4	5.13	100	1.12
09/02/2015 23:00	120.0833333	-89.879	0	-2	5.04	100	0.99
10/02/2015 00:00	120.125	-89.983	0	-5.8	5.3	100	1.25
10/02/2015 01:00	120.1666667	-89.993	0	-5	5.25	100	1.66
10/02/2015 02:00	120.2083333	-89.867	0	-5.1	5.22	100	1.5
10/02/2015 03:00	120.25	-90.161	0	-1.5	5.21	100	0.97
10/02/2015 04:00	120.2916667	-90.109	0	-4.1	5.31	100	1.26
10/02/2015 05:00	120.3333333	-90.275	0	-3.3	5.17	100	0.75
10/02/2015 06:00	120.375	-90.109	0	-2.1	4.98	100	0.3
10/02/2015 07:00	120.4166667	-90.653	0	-2.8	5.12	100	1.15
10/02/2015 08:00	120.4583333	-90.674	0	1.2	5.38	100	1.7
10/02/2015 09:00	120.5	-91.291	0	14.4	5.73	100	1.21
10/02/2015 10:00	120.5416667	-91.362	0	16.3	6.12	99.97	1.65
10/02/2015 11:00	120.5833333	-91.604	0	59.3	7.01	94.14	1.56
10/02/2015 12:00	120.625	-91.359	0	10.6	6.77	94.21	1.47
10/02/2015 13:00	120.6666667	-91.288	0	22.9	6.93	94.29	1.47
10/02/2015 14:00	120.7083333	-91.23	0	15.8	6.99	93.64	1.71
10/02/2015 15:00	120.75	-91.172	0	8.7	6.68	96.82	0.89
10/02/2015 16:00	120.7916667	-90.68	0	1	6.58	96.53	1.58
10/02/2015 17:00	120.8333333	-90.8	0	-3.4	6.45	96.44	1.29
10/02/2015 18:00	120.875	-90.984	0	-4.4	6.46	93.97	1.22
10/02/2015 19:00	120.9166667	-90.975	0	-2.8	6.49	93.83	1.17
10/02/2015 20:00	120.9583333	-91.113	0	-3.5	6.43	94.34	1.79
10/02/2015 21:00	121	-91.221	0	-2.9	6.48	89.94	1.91
10/02/2015 22:00	121.0416667	-91.181	0	-3.4	6.36	88.87	2.12
10/02/2015 23:00	121.0833333	-90.901	0	-4.6	6.38	86.59	3.24
11/02/2015 00:00	121.125	-90.868	0	-4.3	6.29	85.55	2.17
11/02/2015 01:00	121.1666667	-91.126	0	-3.9	6.24	86.52	1.65
11/02/2015 02:00	121.2083333	-90.889	0	-3.3	6	88.35	1.14
11/02/2015 03:00	121.25	-90.997	0	-3.5	5.76	88.27	1.25
11/02/2015 04:00	121.2916667	-90.496	0	-4.6	5.45	87.2	1.57
11/02/2015 05:00	121.3333333	-90.975	0	-5.3	4.98	89.31	1.13
11/02/2015 06:00	121.375	-90.993	0	-5.1	4.75	89.82	0.97
11/02/2015 07:00	121.4166667	-91.15	0	-4.8	4.59	90.32	0.81
11/02/2015 08:00	121.4583333	-91.537	0	4.5	4.54	90.57	1.02
11/02/2015 09:00	121.5	-91.678	0	17.3	4.69	89.97	1.27
11/02/2015 10:00	121.5416667	-91.918	0	31.1	4.63	88.99	1.5
11/02/2015 11:00	121.5833333	-91.872	0	51.3	4.58	88.26	1.94
11/02/2015 12:00	121.625	-92.329	0	62.4	4.81	88	1.67
11/02/2015 13:00	121.6666667	-92.123	0	62.8	5.08	87.33	1.07
11/02/2015 14:00	121.7083333	-92.001	0	45.4	5.28	86.61	1.46
11/02/2015 15:00	121.75	-92.105	0	31.5	5.02	86.81	0.53
11/02/2015 16:00	121.7916667	-91.826	0	7.6	5.11	87.11	0.09
11/02/2015 17:00	121.8333333	-91.755	0	-8.3	4.81	88.81	1.21
11/02/2015 18:00	121.875	-91.789	0	-36.7	2.35	97	0.53
11/02/2015 19:00	121.9166667	-91.957	0	-12.1	1.85	100	0.02
11/02/2015 20:00	121.9583333	-91.589	0	-8.4	2.88	99.86	0.64
11/02/2015 21:00	122	-91.908	0	-6.3	3.16	98.55	0.26
11/02/2015 22:00	122.0416667	-92.258	0	-19	3.11	98.69	0.94
11/02/2015 23:00	122.0833333	-92.047	0	-14.5	2.09	100	0.38
12/02/2015 00:00	122.125	-92.154	0	-51.9	0.51	100	0.67
12/02/2015 01:00	122.1666667	-92.317	0	-49.9	-0.63	100	0.56
12/02/2015 02:00	122.2083333	-92.559	0	-50.5	-1.17	100	0.4
12/02/2015 03:00	122.25	-92.513	0	-52	-1.42	100	0.58
12/02/2015 04:00	122.2916667	-92.621	0	-49.1	-1.77	100	0.03
12/02/2015 05:00	122.3333333	-92.747	0	-48.6	-2.15	100	0.16
12/02/2015 06:00	122.375	-92.384	0	-46.8	-2.57	100	0.03
12/02/2015 07:00	122.4166667	-92.716	0	-46	-2.56	100	0.06
12/02/2015 08:00	122.4583333	-92.771	0	-18.8	-1.72	100	0.03
12/02/2015 09:00	122.5	-93.391	0	14.2	0.48	100	0.39
12/02/2015 10:00	122.5416667	-93.922	0	113.2	4.19	97.26	0.32
12/02/2015 11:00	122.5833333	-94.417	0	185.8	6.15	84.57	0.88
12/02/2015 12:00	122.625	-93.876	0	165.1	6.53	80.63	1.72
12/02/2015 13:00	122.6666667	-94.309	0	179.2	7.61	78.41	1.3
12/02/2015 14:00	122.7083333	-94.042	0	80.7	7.16	79.49	2.01
12/02/2015 15:00	122.75	-94.03	0	17.3	6.54	83.22	1.87
12/02/2015 16:00	122.7916667	-92.808	0	-17.9	6.66	82.7	1.3
12/02/2015 17:00	122.8333333	-93.066	0	-47.7	3.81	93.88	0.74
12/02/2015 18:00	122.875	-92.958	0	-48.6	1.71	99.97	0.33
12/02/2015 19:00	122.9166667	-93.296	0	-46.6	0.52	100	0.27
12/02/2015 20:00	122.9583333	-93.879	0	-46.1	-0.3	100	0.17
12/02/2015 21:00	123	-94.466	0	-24	-0.12	100	0.67
12/02/2015 22:00	123.0416667	-94.263	0	-48.9	-0.25	100	0.69
12/02/2015 23:00	123.0833333	-94.38	0	-42.3	-0.82	100	0.43
13/02/2015 00:00	123.125	-94.533	0	-18	-0.93	100	0.22
13/02/2015 01:00	123.1666667	-94.11	0	-7.3	-0.5	100	0.08
13/02/2015 02:00	123.2083333	-94.417	0	-16.9	-1.12	100	0.2
13/02/2015 03:00	123.25	-94.131	0	-38.2	-1.99	100	0.18
13/02/2015 04:00	123.2916667	-93.781	0	-27	-1.86	100	0.94
13/02/2015 05:00	123.3333333	-93.68	0	-37.6	-0.68	100	1.23
13/02/2015 06:00	123.375	-94.312	0	-22	0.29	100	1.1
13/02/2015 07:00	123.4166667	-93.72	0	-37.4	0.6	100	0.69
13/02/2015 08:00	123.4583333	-94.358	0	-13.8	0.71	100	0.74
13/02/2015 09:00	123.5	-94.828	0	22.4	3.96	100	1.63
13/02/2015 10:00	123.5416667	-94.972	0	193.3	8.79	77.12	2.2
13/02/2015 11:00	123.5833333	-95.154	0	200.1	10.98	69.51	2.45
13/02/2015 12:00	123.625	-94.574	0	205	12.06	65.25	3.43
13/02/2015 13:00	123.6666667	-94.22	0	187.5	12.98	63.86	3.61
13/02/2015 14:00	123.7083333	-93.821	0	149.8	13.01	61.94	5.42
13/02/2015 15:00	123.75	-93.49	0	55.8	12.25	67.01	3.51
13/02/2015 16:00	123.7916667	-93.361	0	-27.9	10.68	73.07	2.62
13/02/2015 17:00	123.8333333	-93.622	0	-51.3	9.8	77.28	3.3
13/02/2015 18:00	123.875	-93.628	0	-47.2	10.1	76.39	3.5
13/02/2015 19:00	123.9166667	-93.692	0	-39.6	9.85	75.69	3.25
13/02/2015 20:00	123.9583333	-94.34	0	-12.4	9.67	75.09	2.95
13/02/2015 21:00	124	-94.242	0	-11	9.64	75.34	2.67
13/02/2015 22:00	124.0416667	-94.156	0	-3.5	9.46	76.19	1.91
13/02/2015 23:00	124.0833333	-94.429	0	-4.5	9.65	76.07	2.32
14/02/2015 00:00	124.125	-93.978	0	-4.6	9.55	79.56	2.99
14/02/2015 01:00	124.1666667	-94.03	0	-31	8.83	86.43	2.84
14/02/2015 02:00	124.2083333	-94.137	0	-14.9	8.57	87.7	2.33
14/02/2015 03:00	124.25	-94.322	0	-9.8	8.31	89.63	1.92
14/02/2015 04:00	124.2916667	-94.426	0.03	-4.6	8.36	89.35	2.57
14/02/2015 05:00	124.3333333	-94.417	0.04	-28.9	8.19	90.77	2.34
14/02/2015 06:00	124.375	-94.3	0	-28.6	7.97	93.92	2.31
14/02/2015 07:00	124.4166667	-94.628	0	-23.7	7.82	95.7	2.43
14/02/2015 08:00	124.4583333	-94.862	0	1.2	7.81	92.36	1.65
14/02/2015 09:00	124.5	-95.307	0	37.1	8.35	90.36	2.11
14/02/2015 10:00	124.5416667	-95.507	0.38	9.4	8.39	90.15	2.4
14/02/2015 11:00	124.5833333	-96.124	0	111.2	8.73	94.42	2.21
14/02/2015 12:00	124.625	-95.946	0	139	9.73	86.38	3.47
14/02/2015 13:00	124.6666667	-96.118	0	82.1	10.28	82.63	2.24
14/02/2015 14:00	124.7083333	-95.722	0	35.3	10.22	81.63	2
14/02/2015 15:00	124.75	-96.253	0.03	44.4	10.4	79.21	1.98
14/02/2015 16:00	124.7916667	-95.362	0.25	-26.3	9.5	85.93	2.41
14/02/2015 17:00	124.8333333	-95.052	0	-11.4	7.98	96.02	0.88
14/02/2015 18:00	124.875	-95.77	0	-39.9	5.91	99.87	1.02
14/02/2015 19:00	124.9166667	-95.97	0	-46	5.78	100	1.39
14/02/2015 20:00	124.9583333	-96.249	0	-47	4.98	100	0.8
14/02/2015 21:00	125	-96.434	0	-45.8	3.5	100	1.1
14/02/2015 22:00	125.0416667	-96.716	0	-46.3	4.89	100	1.66
14/02/2015 23:00	125.0833333	-96.732	0	-40.9	4.73	100	1.22
15/02/2015 00:00	125.125	-96.787	0	1.6	5.03	100	0.88
15/02/2015 01:00	125.1666667	-97.573	0	-14.8	4.7	100	1.02
15/02/2015 02:00	125.2083333	-97.275	0	-5.7	5.58	100	1.21
15/02/2015 03:00	125.25	-98.036	0	-44.3	4.26	100	0.52
15/02/2015 04:00	125.2916667	-97.364	0	-44.4	3.46	100	1.39
15/02/2015 05:00	125.3333333	-97.545	0	-47.9	3.19	100	0.92
15/02/2015 06:00	125.375	-97.603	0	-47.7	2.58	100	1.01
15/02/2015 07:00	125.4166667	-97.441	0	-40.6	1.16	100	0.13
15/02/2015 08:00	125.4583333	-97.8	0	-4.5	1.46	100	0.73
15/02/2015 09:00	125.5	-99.203	0	39.5	5.58	99.87	1.31
15/02/2015 10:00	125.5416667	-99.676	0	153.1	9.1	83.94	0.57
15/02/2015 11:00	125.5833333	-99.384	0	134	10.26	77.89	0.81
15/02/2015 12:00	125.625	-98.767	0	202.9	12.2	67.47	0.76
15/02/2015 13:00	125.6666667	-98.899	0	237.1	13.17	65.1	1.64
15/02/2015 14:00	125.7083333	-98.908	0	149.5	12.87	66.95	1.68
15/02/2015 15:00	125.75	-98.522	0	53.4	12.1	68.45	1.61
15/02/2015 16:00	125.7916667	-97.772	0	-8.9	11.62	70.23	2.63
15/02/2015 17:00	125.8333333	-97.953	0	-46.6	8.55	81.79	1.04
15/02/2015 18:00	125.875	-98.104	0	-49.6	6.83	90.01	2.17
15/02/2015 19:00	125.9166667	-98.583	0	-50.4	5.42	92.67	0.98
15/02/2015 20:00	125.9583333	-98.807	0	-51.7	3.84	97.76	0.65
15/02/2015 21:00	126	-98.887	0	-50.8	2.44	99.96	0.45
15/02/2015 22:00	126.0416667	-98.835	0	-49	1.15	100	0.17
15/02/2015 23:00	126.0833333	-99.016	0	-48.4	0.25	100	0.14
16/02/2015 00:00	126.125	-98.684	0	-50.1	-0.23	100	0.84
16/02/2015 01:00	126.1666667	-99.062	0	-47.4	-0.59	100	0.34
16/02/2015 02:00	126.2083333	-99.083	0	-46.6	-1.01	100	0.39
16/02/2015 03:00	126.25	-99.037	0	-45.5	-1.41	100	0.09
16/02/2015 04:00	126.2916667	-99.458	0	-45.8	-1.64	100	0.06
16/02/2015 05:00	126.3333333	-99.446	0	-44.5	-1.71	100	0.26
16/02/2015 06:00	126.375	-100.041	0	-43.6	-1.9	100	0.49
16/02/2015 07:00	126.4166667	-99.845	0	-16.4	-2	100	0.02
16/02/2015 08:00	126.4583333	-100.486	0	15.7	0.27	100	1.1
16/02/2015 09:00	126.5	-101.328	0	53	1.05	100	0.67
16/02/2015 10:00	126.5416667	-101.533	0	87.6	3.04	100	0.71
16/02/2015 11:00	126.5833333	-101.681	0	128.2	4.71	98.07	1.8
16/02/2015 12:00	126.625	-101.754	0	124.5	5.61	92.47	2.46
16/02/2015 13:00	126.6666667	-101.497	0	74.9	4.61	96.27	2.45
16/02/2015 14:00	126.7083333	-101.156	0	60.1	4.33	97.92	1.61
16/02/2015 15:00	126.75	-101.748	0	28.9	4.33	97.7	1.92
16/02/2015 16:00	126.7916667	-101.205	0	28.2	4.39	97.56	2.41
16/02/2015 17:00	126.8333333	-100.889	0	-2.5	4.53	98.16	1.75
16/02/2015 18:00	126.875	-101.269	0	-5.6	4.65	98.16	2.18
16/02/2015 19:00	126.9166667	-101.337	0	-3.8	4.9	97.28	1.9
16/02/2015 20:00	126.9583333	-101.616	0	-3.5	4.76	97.83	1.46
16/02/2015 21:00	127	-101.714	0	-2.9	4.47	98.39	2.41
16/02/2015 22:00	127.0416667	-101.647	0	-3.4	4.48	98	1.71
16/02/2015 23:00	127.0833333	-102.009	0	-2.9	4.64	96.98	1.47
17/02/2015 00:00	127.125	-101.966	0	-3.3	4.86	96.4	1.54
17/02/2015 01:00	127.1666667	-102.083	0	-4	4.98	95.1	1.85
17/02/2015 02:00	127.2083333	-102.365	0	-6.4	4.84	95.59	1
17/02/2015 03:00	127.25	-102.657	0	-7.7	4.6	96.05	1.14
17/02/2015 04:00	127.2916667	-102.939	0	-3.7	4.87	95	1.37
17/02/2015 05:00	127.3333333	-102.881	0	-1.4	4.92	95.6	0.87
17/02/2015 06:00	127.375	-103.228	0	-1.3	4.97	96.08	0.89
17/02/2015 07:00	127.4166667	-103.394	0	-0.8	5.03	96.63	0.53
17/02/2015 08:00	127.4583333	-103.731	0	4.4	5.24	96.22	0.62
17/02/2015 09:00	127.5	-104.121	0.31	4.9	5.31	97.53	1.93
17/02/2015 10:00	127.5416667	-104.53	0.22	9.5	5.56	99.71	1.07
17/02/2015 11:00	127.5833333	-104.735	0	82.3	6.88	99.97	1.64
17/02/2015 12:00	127.625	-104.487	0	140.8	8.05	96.55	1.87
17/02/2015 13:00	127.6666667	-104.029	0	91.9	8.42	92.82	2
17/02/2015 14:00	127.7083333	-104.235	0	105.8	9.41	81	4.49
17/02/2015 15:00	127.75	-104.524	0	102.6	10.17	70.19	4.42
17/02/2015 16:00	127.7916667	-104.511	0	2	9.24	71.87	4.01
17/02/2015 17:00	127.8333333	-103.701	0	-51.3	7.05	80.44	2.8
17/02/2015 18:00	127.875	-103.295	0	-59.8	5.91	89.18	2.47
17/02/2015 19:00	127.9166667	-103.369	0	-56.3	3.68	96.75	1.1
17/02/2015 20:00	127.9583333	-103.271	0	-55	2.3	100	0.05
17/02/2015 21:00	128	-103.145	0	-56.6	0.46	100	0.1
17/02/2015 22:00	128.0416667	-102.97	0	-56.5	-0.36	100	0.34
17/02/2015 23:00	128.0833333	-102.863	0	-49.7	-1.11	100	0.03
18/02/2015 00:00	128.125	-102.887	0	-49.4	-1.39	100	0.02
18/02/2015 01:00	128.1666667	-103.271	0	-33.7	-1.29	100	0.18
18/02/2015 02:00	128.2083333	-103.004	0	-27	-1.6	100	0.46
18/02/2015 03:00	128.25	-103.833	0	-19.8	-1.7	100	0.23
18/02/2015 04:00	128.2916667	-104.207	0	-9.4	-1.56	100	0.48
18/02/2015 05:00	128.3333333	-103.781	0	-11.9	-1.48	100	0.78
18/02/2015 06:00	128.375	-103.062	0	-9.6	-1.56	100	0.92
18/02/2015 07:00	128.4166667	-103.563	0	-5.4	-1.49	100	1.23
18/02/2015 08:00	128.4583333	-104.738	0	24.3	-1.49	100	1.17
18/02/2015 09:00	128.5	-105.583	0	53.7	-0.52	100	0.84
18/02/2015 10:00	128.5416667	-105.862	0	93.4	0.52	100	1.08
18/02/2015 11:00	128.5833333	-105.629	0	113.1	1.74	100	1.01
18/02/2015 12:00	128.625	-105.297	0	103.2	2.67	100	1.28
18/02/2015 13:00	128.6666667	-105.184	0	103.4	3.33	100	1.52
18/02/2015 14:00	128.7083333	-104.245	0	105.4	4.18	100	1.25
18/02/2015 15:00	128.75	-104.318	0	84.1	5.03	96.31	0.92
18/02/2015 16:00	128.7916667	-103.455	0	-15.8	6.11	89.31	0.63
18/02/2015 17:00	128.8333333	-102.986	0	-53.3	3.55	97.33	0.02
18/02/2015 18:00	128.875	-102.51	0	-56.4	1.11	100	0.09
18/02/2015 19:00	128.9166667	-102.872	0	-53.4	0.18	100	0.61
18/02/2015 20:00	128.9583333	-103.013	0	-50	-0.55	100	0.53
18/02/2015 21:00	129	-102.734	0	-9.4	1.24	100	1.9
18/02/2015 22:00	129.0416667	-102.847	0	-2.1	1.86	100	1.51
18/02/2015 23:00	129.0833333	-103.157	0	-3.9	2.25	100	2.1
19/02/2015 00:00	129.125	-103.351	0	-11.5	2.38	100	1.87
19/02/2015 01:00	129.1666667	-103.305	0	-8.6	2.3	100	1.83
19/02/2015 02:00	129.2083333	-103.609	0	-3.1	2.3	100	1.8
19/02/2015 03:00	129.25	-103.336	0	-4.7	2.31	100	2.09
19/02/2015 04:00	129.2916667	-103.155	0	-15.5	2.27	100	2.31
19/02/2015 05:00	129.3333333	-103.302	0	-18.3	1.86	100	2.82
19/02/2015 06:00	129.375	-103.422	0	-58.8	0.9	100	0.79
19/02/2015 07:00	129.4166667	-103.483	0	-47.9	-0.27	100	0.26
19/02/2015 08:00	129.4583333	-103.385	0	1.3	1.75	100	1.11
19/02/2015 09:00	129.5	-103.48	0	31.6	4.48	91.65	2.35
19/02/2015 10:00	129.5416667	-103.993	0	155.6	6.39	84.2	3.53
19/02/2015 11:00	129.5833333	-104.241	0	141.9	7.77	79.2	4.18
19/02/2015 12:00	129.625	-104.134	0	92	7.33	79.88	4.58
